id,review
tt0111255,"{'data-review-id': 'rw5107417', 'full_review': 'This movie makes very little sense, with it\'s brainless script. The revenge plot has been seen a thousand times and then some. The big difference is instead of guns to bring down the bad guys, here we have cartoon like explosions. If it weren\'t for James Woods, Eric Roberts, and Rod Steiger, ""The Specialist"" would be complete refuse. Woods especially, carries the film, as the smarmy evil enemy of Stallone. Speaking of Stallone, both he and Sharon Stone have a believability factor deficiency of monumental proportions. In fact the entire movie has a believability factor of less than zero. I\'ve seen cartoons that made me think more than this does. Push button, blow it up, push button, blow it up. That\'s all there is to this ""bomb"". - MERK', 'rating_value': '5', 'review_date': '8 September 2019', 'reviewer_name': 'merklekranz', 'reviewer_url': '/user/ur13371508/', 'short_review': 'Push a button .... blow it up'}"
tt0111255,"{'data-review-id': 'rw0349992', 'full_review': '', 'rating_value': '7', 'review_date': '28 January 2003', 'reviewer_name': 'stp43', 'reviewer_url': '/user/ur0381820/', 'short_review': 'Interesting Stallone-Woods-Stone Action Drama'}"
tt0111255,"{'data-review-id': 'rw2859065', 'full_review': '', 'rating_value': '8', 'review_date': '27 August 2013', 'reviewer_name': 'Robert_duder', 'reviewer_url': '/user/ur1697212/', 'short_review': ""Take it for what it is and you've got a cult classic Stallone flick""}"
tt0111255,"{'data-review-id': 'rw3370997', 'full_review': '', 'rating_value': '3', 'review_date': '13 December 2015', 'reviewer_name': 'SnoopyStyle', 'reviewer_url': '/user/ur2898520/', 'short_review': 'special kind of comedy'}"
tt0111255,"{'data-review-id': 'rw1540683', 'full_review': '', 'rating_value': '4', 'review_date': '9 December 2006', 'reviewer_name': 'johnnyboyz', 'reviewer_url': '/user/ur0855231/', 'short_review': ""A terrible 'action' film that is more accidentally humorous than seriously suspenseful.""}"
tt0111255,"{'data-review-id': 'rw0350004', 'full_review': '', 'rating_value': '', 'review_date': '18 April 2004', 'reviewer_name': 'TOMASBBloodhound', 'reviewer_url': '/user/ur2326544/', 'short_review': 'James Woods: Just wind him up and watch him go!'}"
tt0111255,"{'data-review-id': 'rw0349969', 'full_review': '', 'rating_value': '8', 'review_date': '18 January 2002', 'reviewer_name': 'SCHAGELA', 'reviewer_url': '/user/ur1079421/', 'short_review': 'Some more support'}"
tt0111255,"{'data-review-id': 'rw5383556', 'full_review': ""I first saw this in Sterling theater South Mumbai in the mid 90s.\nMan, it was the only theatre in India with Dolby sound during those days.\nThe film is about a hot babe (Stone) who takes help from a bomb expert (Stallone) to eliminate fellas who killed her parents. While at the same time, the bomb expert's senior colleague (James Woods) who was fired from the CIA cos of our guy wants to take down our guy who is into hiding.\nThe film became a lil talk of the town those days due to the sex scene.\nI enjoyed the film then but after revisiting it recently, found it to b a lil lengthy."", 'rating_value': '7', 'review_date': '5 January 2020', 'reviewer_name': 'Fella_shibby', 'reviewer_url': '/user/ur18970655/', 'short_review': 'Nice sense of irony, blowing up the bomb squad unit.'}"
tt0111255,"{'data-review-id': 'rw0349997', 'full_review': '', 'rating_value': '', 'review_date': '29 July 2003', 'reviewer_name': 'Li-1', 'reviewer_url': '/user/ur1830094/', 'short_review': ""Hardly Stallone's worst, but it's not worth mentioning.""}"
tt0111255,"{'data-review-id': 'rw3707614', 'full_review': 'This movie begins in Colombia with two men named ""Ray Quick"" (Sylvester Stallone) and ""Ned Trent"" (James Woods) getting ready to blow up a car being driven by a drug lord when Ray spots a child in the backseat and tells Ned to abort the mission. But when his partner refuses--and the bomb subsequently explodes and kills both passengers--a fight ensues which results in extremely bad feelings between them afterward. The scene then shifts to Miami where a beautiful woman named ""May Munro"" (Sharon Stone) has requested that Ray kill three men who murdered her parents when she was a child. The problem is that Ray is an explosives expert and doesn\'t feel comfortable with the job at hand. But after following May in order to gather more information concerning the task at hand he reluctantly agrees. Yet even though his assignment is certainly difficult, what he doesn\'t know is that Ned has formed an uneasy business partnership with these men, and he has been forewarned that Ray might be coming after them. Needless to say, Ned would love another opportunity to get back at Ray for what happened earlier. At any rate, having reviewed the basic plot I must admit that, in spite of the solid cast, this film turned out to be more than a little disappointing. For starters, it appeared that neither Sylvester Stallone nor Sharon Stone really cared that much about this film and simply went through the motions. Be that as it may, while those who like pyrotechnics might enjoy this film, I must say that--given the quality cast--I don\'t think it lived up to its potential and I have rated it accordingly. Slightly below average.', 'rating_value': '4', 'review_date': '14 May 2017', 'reviewer_name': 'Uriah43', 'reviewer_url': '/user/ur36357573/', 'short_review': 'A Big Disappointment All the Way Around'}"
tt0111255,"{'data-review-id': 'rw3608412', 'full_review': '', 'rating_value': '4', 'review_date': '29 December 2016', 'reviewer_name': 'Leofwine_draca', 'reviewer_url': '/user/ur0482513/', 'short_review': 'Individually great moments in this action film, but the sum is less than the parts'}"
tt0111255,"{'data-review-id': 'rw3032110', 'full_review': ""The Specialist is one of those underrated movies, and I'm talking from a critic's point of view. It's a super exciting flick, cause it's different from a lot of other sorts around that time, the thrilling climax almost bringing shades of the finale in The Professional. Stone, a woman controlled by a mafia family, responsible for killing her parents, enlists the help of CIA bomb specialist, Stallone to take them out one by one, Steiger saved for last. This is perfect for Stallone, playing another loner type character who's methods of assassination are dangerously impressive, Roberts demise for one. Woods who used to work alongside Stallone in the bomb disposal business had a falling out, when Woods went AWOL on a job. Woods, sacked from the agency is now working for Steiger as well as the police department recognizes the work where the scene is set for the re acquaintance of two arch rivals. Featuring some nice broads in lingerie, The Specialist is fun all the way, where it's great to Stone as a revenge driven woman, who falls for Stallone, the chemistry between em, almost void. Stallone, might as well been a mummy in that briefly erotic sex scene. The baddies are great, Roberts almost mirroring that scene in Final Analysis, when he confronts Stallone, only he isn't smiling. God knows why this film got so much flack. Director Luisa followed this up, with the blockbuster Anaconda."", 'rating_value': '8', 'review_date': '11 June 2014', 'reviewer_name': 'videorama-759-859391', 'reviewer_url': '/user/ur45707659/', 'short_review': 'A speciality of different sorts'}"
tt0111255,"{'data-review-id': 'rw0349980', 'full_review': ""I know, if you read some of the other comments people have posted, they say that The Specialist is just a lame action movie.  Well, they're wrong.  IT WAS A GREAT ACTION MOVIE.  But then again, what else would you expect from Sylvester Stallone, the most entertaining actor in history.  Sly stars as an ex-CIA agent who is hired by a mysterious women (Sharon Stone)to blow up the men who murdered her parents.  The explosions are awesome, and the fight scenes are great too.  Sly and Sharon both give great performances, and so does James Woods.  Woods plays a phsychotic hired gun with a personel vendetta against Sly.  All in all, The Specialist was a very entertaining movie.  But don't take my word for it, go see it for yourself.  Trust me, you won't be disappionted."", 'rating_value': '8', 'review_date': '27 May 1999', 'reviewer_name': 'Cross18', 'reviewer_url': '/user/ur0303720/', 'short_review': ""Don't listen to anybody else""}"
tt0111255,"{'data-review-id': 'rw3690517', 'full_review': '', 'rating_value': '5', 'review_date': '22 April 2017', 'reviewer_name': 'SimonJack', 'reviewer_url': '/user/ur17816293/', 'short_review': 'Mob, revenge, and lots of pyrotechnics in this crime film'}"
tt0111255,"{'data-review-id': 'rw1318986', 'full_review': 'This movie is, apart from the film music, as a whole a must-see for action movie lovers with erotic scenes, built in smoothly. The double role of May makes the movie richer: there IS a plot possible in these kind of movies!. Action abound and well distributed over the time. Eric Roberts and James Woods play their roles at the same high level as Sylvester Stallone and Sharon Stone.I see originality, in the sense of action: the highly developed explosive devices-do hey really exist?CIA will know.. A flaw ,which i do not understand up to now, is that the getaway boat from M&M seafood seemed to be so readily available. The goofy trick with the telephone in the Fontainebleu Hptel as well, but those are not disturbing details. The movie has a steady pace and ends with the Miami Sound Machine!. Best scene is of course , the intimate scene in the hotel. Superb entertainment! A 9. Will see it again.', 'rating_value': '9', 'review_date': '19 March 2006', 'reviewer_name': 'robsoer', 'reviewer_url': '/user/ur2322035/', 'short_review': 'Perfect Entertainment'}"
tt0111255,"{'data-review-id': 'rw0349948', 'full_review': ""I for one thought that this is an effective action movie that was really entertaining. I don't know what people's problem is that they have to dump on this movie so bad. It was good. -*** stars!"", 'rating_value': '8', 'review_date': '13 November 1998', 'reviewer_name': 'Bronco22', 'reviewer_url': '/user/ur0144230/', 'short_review': ""LEAVE THE MOVIE ALONE, IT'S NOT THAT BAD.""}"
tt0111255,"{'data-review-id': 'rw8115315', 'full_review': ""The whole movie felt like an extended episode of Red Shoe Diaries mixed with explosions. It was pretty painful. Literally the only redeeming quality was James Woods who plays such a good bad guy. His dialogue and delivery makes this film slightly bearable. Otherwise it's whole story and chatacters are bland as can be."", 'rating_value': '4', 'review_date': '4 May 2022', 'reviewer_name': 'Slarkshark', 'reviewer_url': '/user/ur24179951/', 'short_review': 'It Was Special Alright'}"
tt0111255,"{'data-review-id': 'rw0349949', 'full_review': 'Well, let\'s see. Just off the top of my head, here are some of the features of this turkey. Sly Stallone mumbles so badly that only about 5% of his dialogue is intelligible (though this is probably a plus, given the quality of the writing).Sharon Stone is nice to look at but her acting starts off bad and gets worse in a hurry. Her character is so unlikeable I cheered up when Woods slapped her around. Rod Steiger\'s accent, which I believe is supposed to be Cuban because he pronounces ""you"" as ""chew"" a la Scarface, comes and goes. James Woods plays a parody of himself (this was actually the most entertaining thing about the movie). They show Sly working out, and all he does are ballet-like stretches to show off his bod, and it was not a pretty sight. He is so over-pumped that there are alarmingly bulging veins on every inch of his body visible. Stone and Stallone (has a nice ring to it, huh?) have no chemistry--during their big sex scene, they look extremely bored instead of aroused, as if they are about to doze off but the only thing keeping them awake is to make sure their buff bodies are displayed carefully so they look their best on camera.  Continuity is terrible-Sly\'s character adopts a fluffy grey kitty, which I guess is supposed to make him sensitive (I was just worried he\'d crush it accidentally) but in a scene towards the end, the cat is dark brown. I give a grudging point towards the kitty not being killed by the Columbians or Woods--the one thing that I didn\'t see coming, because every time Sly came home looking for his cat I expected him to find it nailed to the wall or something equally hideous. Woods does have a great scene (a couple, really) where he does a little trick with a pen and some plastique to frighten his office staff. I also laughed at the way he\'d constantly be yelling ""Shut up!"" to characters who hadn\'t even said anything yet.The movie is, I have to admit, one of those that is so bad, it would qualify as one of those \'love to hate it\' movies that you sit around with your friends with to watch and make fun of. Worth renting if 1. you are a Woods fan and find him entertaining in any movie no matter how terrible it is or 2. you have a free rental coming at the video store (or both of the above, like me). If you can\'t stand all three of the principal stars, skip it by all means.', 'rating_value': '', 'review_date': '9 July 1999', 'reviewer_name': 'Rusty-61', 'reviewer_url': '/user/ur0363933/', 'short_review': 'Where do I start?'}"
tt0111255,"{'data-review-id': 'rw0349957', 'full_review': 'This seems like a film tailor-made so Sly & Sharon can \'strut their stuff\' in the coupling dept. Sharon vamps, Sly warbles thru his lines. Yea, he\'s got a deep & sexy voice but you can only pick up on what he\'s saying to her on the phone if you got close-caption on your set! Anyway, they both look VERY fine in this film. James Woods is the pest you\'ll love to hate being the back-stabber that he is. ""Slime"" is the only word to use for Eric Roberts role & Rod Steiger\'s Hispanic accent is fun! See the edited version of this one. It\'s got a slick color to it that\'s quite appealing being that it was shot in Miami where everything\'s bright pink & green.', 'rating_value': '', 'review_date': '28 July 2000', 'reviewer_name': 'dtrent-2', 'reviewer_url': '/user/ur0753449/', 'short_review': 'Stallone + Stone = Fireworks!'}"
tt0111255,"{'data-review-id': 'rw0349986', 'full_review': ""The story line is pretty good, if somewhat similar to many other Stallone films.  The special effects are spectacular when bombs start exploding, although there are too many shots of bomb explosions.  However, any movie featuring Sharon Stone in very short skirts displaying those imcomparable legs can't be too bad.  The Stallone/ Stone romance is pretty improbable, but the love scenes are well done."", 'rating_value': '8', 'review_date': '17 August 2002', 'reviewer_name': 'memcaptbob', 'reviewer_url': '/user/ur1296361/', 'short_review': 'Rated 8; 6 1/2 for its other merits and 1 1/2 for numerous shots of Sharon Stone in short skirts showing those incomparable legs.'}"
tt0111255,"{'data-review-id': 'rw9182365', 'full_review': '', 'rating_value': '5', 'review_date': '11 July 2023', 'reviewer_name': 'ma-cortes', 'reviewer_url': '/user/ur3270789/', 'short_review': 'Mechanical actioner featuring ex-CIA bomb specialist Stallone and revenge-minded Stone'}"
tt23149694,"{'data-review-id': 'rw8670479', 'full_review': ""After his remarkable shorts, Katsimiris makes the big step with this daring feauture film. Three middle-aged siblings need to take action upon the care of their old father in a family reunion for his birthday. Characters are well written with great performances overall, and as the plot unfolds, the pathogeny of the (greek) family emanates smoothly and realistically. Their relationship is constantly destructive in the subsurface and the dynamics of the family are formed according to the ''discussion topic'' and/or the ongoing disclosures. This well constructed borderline environment reminded me of Spirtokouto (2003). Bravo Dimitris!"", 'rating_value': '8', 'review_date': '12 November 2022', 'reviewer_name': 'dotQuestionmarkXclamationmarkDot', 'reviewer_url': '/user/ur83009484/', 'short_review': 'Decent debut'}"
tt1594540,"{'data-review-id': 'rw2633028', 'full_review': '', 'rating_value': '7', 'review_date': '25 June 2012', 'reviewer_name': 'KineticSeoul', 'reviewer_url': '/user/ur22171966/', 'short_review': 'Three stories of female sadness and dispair'}"
tt1594540,"{'data-review-id': 'rw3415358', 'full_review': '', 'rating_value': '3', 'review_date': '15 February 2016', 'reviewer_name': 'paul_haakonsen', 'reviewer_url': '/user/ur22654354/', 'short_review': 'Slow paced and lacking conviction...'}"
tt2395469,"{'data-review-id': 'rw9198839', 'full_review': '', 'rating_value': '9', 'review_date': '18 July 2023', 'reviewer_name': 'pawanpunjabithewriter', 'reviewer_url': '/user/ur54077131/', 'short_review': 'A Cinematic Gem: Remarkable Character Arcs and Powerful Performances'}"
tt2395469,"{'data-review-id': 'rw4657528', 'full_review': ""It's not about only a rap,it's about every person who struggles their own inside.its the story about every struggling person who trapped under the bloody society.who want to fly,who want to go outside,who want do something.its not a rap movie,it's truly a inspirational movie."", 'rating_value': '10', 'review_date': '14 February 2019', 'reviewer_name': 'amitkowe', 'reviewer_url': '/user/ur91186731/', 'short_review': ""It's not about a one person,it's about many,who struggles in their own.""}"
tt2395469,"{'data-review-id': 'rw4657557', 'full_review': '', 'rating_value': '9', 'review_date': '14 February 2019', 'reviewer_name': 'kunder-akshay3', 'reviewer_url': '/user/ur39689220/', 'short_review': 'Slow and Calm Masterpiece'}"
tt2395469,"{'data-review-id': 'rw5928601', 'full_review': '', 'rating_value': '10', 'review_date': '24 July 2020', 'reviewer_name': 'saadgkhan', 'reviewer_url': '/user/ur23188638/', 'short_review': 'The Hate U Give to Youth ...'}"
tt2395469,"{'data-review-id': 'rw4657638', 'full_review': 'Almost every rap star came from hardships and poverty and that is what rap is, poetry of your life with awesome beats so what the hell were these morons expecting, a guy with no issues becoming a rap star - what was copied from 8 mile? i dare you to justify yourselves you stupid morons. Every part of the movie was awesome.', 'rating_value': '8', 'review_date': '14 February 2019', 'reviewer_name': 'A-Shekhar', 'reviewer_url': '/user/ur44847224/', 'short_review': ""it's not a copy of 8 mile you morons""}"
tt2395469,"{'data-review-id': 'rw4655706', 'full_review': '', 'rating_value': '2', 'review_date': '13 February 2019', 'reviewer_name': 'Tejas_Vinda_AITS', 'reviewer_url': '/user/ur92732830/', 'short_review': 'Entertainment ekdum hard hai bhai..!!'}"
tt2395469,"{'data-review-id': 'rw4659671', 'full_review': 'This is a perfect collage of stories told in the best possible way by zoya akhtar, it is also ranveer singh best acting ever. every frame is a treat.', 'rating_value': '10', 'review_date': '15 February 2019', 'reviewer_name': 'sohailparvaiz', 'reviewer_url': '/user/ur46146887/', 'short_review': 'Zoya akhtar best movie till date'}"
tt2395469,"{'data-review-id': 'rw4860245', 'full_review': 'I like Indian movies a lot. If Mumbai and its rougher edges are featured, all the better. I don\'t like (American) rap music. As a general rule, I avoid ""coming of age"" movies. So watching this film was a dilemma for me. Not a bad movie, but the main character looked like a grown man in his 30\'s. Not a college kid coming up. His age lurked in the back/front of my mind in every scene he was in. So I looked him up. Yeah, he\'s around 34. For me, it spoiled the film. Now I guess I gotta check the spoiler box!', 'rating_value': '5', 'review_date': '17 May 2019', 'reviewer_name': 'palainausa', 'reviewer_url': '/user/ur71089242/', 'short_review': 'Decent Movie with a PROBLEM'}"
tt2395469,"{'data-review-id': 'rw7824038', 'full_review': '', 'rating_value': '8', 'review_date': '1 February 2022', 'reviewer_name': 'Peter_Young', 'reviewer_url': '/user/ur16522302/', 'short_review': '""Change your reality to match your dreams""'}"
tt2395469,"{'data-review-id': 'rw4682169', 'full_review': ""Was happy to see a new style (rapper-based) movie being produced by Bollywood. I am not a fan of such music, but can always appreciate a movie. And, honestly, that was the good part of the movie. Then there are side stories which were more like the 60's style and dragged the movie down - making it boring at times. Alia and Siddhant were the best. Ranveer decent. The finale was a bit let down. Just too much of celebration which didn't emotionally connect with me. I was happy that it was finally over. Compare this movie to Dangal, Secret Superstar, Chak De India, etc. and you will see that it lacks life."", 'rating_value': '7', 'review_date': '23 February 2019', 'reviewer_name': 'Avanti16', 'reviewer_url': '/user/ur11485811/', 'short_review': 'Good, but a bit overhyped'}"
tt2395469,"{'data-review-id': 'rw4689539', 'full_review': 'Acting-great performances very grounded in reality,Ranveer and Alia were great,the supporting cast was great and believable\nPlot-Enjoyable plot with great dialogues,I myself am not into the latest music scene but you can understand clearly the way struggle is potrayed.For me the love story was an addition not a necessity if you watch Gully boy again sometime youll notice you can skip all the parts and the entire subplot between Ranveer and Alia and even the little fight where Alia knocks out Kalki you will notice the rest of the movie is still a good movie and it will be a different experience.\nScreenplay-Heres a dilemna the screen play was very unique because heres how the movie progressed 5 min-character is having a blast,enjoying next 5 min-character is knocked out by a bad situation and is rethinking his entire life then repeat happy-sad-happy-sad-happy-sad......\nNow I dont know if I would enjoy the movie more or less if the screen play was any different because at some moments I enjoyed it immensely but at some points I felt is this back and front swinging necessary cant you just go linearly like a normal person where you have first 30 minutes of sad and then next 30\nminutes or hour of happy and right before interval 10 minutes of sad and so on.\nThe ending montage was great it gives you a good feeling but still some anbiguity, because he has achieved something of value,we dont know if he will continue to grow in his career,get to marry Safeena once she becomes a doctor,will his music remain popular and continue to inspire,will his father reconcile with them,etc.\nTechnically the movie was brilliant no doubt the sets,locations,costumes,camera work,music in songs ,background music,sound quality,lighting,colors,etc all were great', 'rating_value': '8', 'review_date': '27 February 2019', 'reviewer_name': 'khkyousuf-14788', 'reviewer_url': '/user/ur99795411/', 'short_review': 'good'}"
tt2395469,"{'data-review-id': 'rw6518030', 'full_review': ""This film sort of felt like a cross between '8 Mile' and 'A Star is Born', but set in India. It's a slightly odd comparison but those two films have to come to mind while watching it. Intercutting rap battles into this tale of rags to riches is actually a concept that worked much more than I would have thought. What I think also helped is the addition of a fiery romance, a cultural family dispute and a terrific ensemble cast. There's a fair amount of humour too, which provides well timed relief to some of the emotional drama. Overall, Gully boy seamlessly blends romance, drama and comedy situations and a well-meaning message that rings true in today's society."", 'rating_value': '8', 'review_date': '23 January 2021', 'reviewer_name': 'Abdulxoxo', 'reviewer_url': '/user/ur106279729/', 'short_review': 'A gem'}"
tt2395469,"{'data-review-id': 'rw4905619', 'full_review': '', 'rating_value': '9', 'review_date': '2 June 2019', 'reviewer_name': 'gautam-moharil', 'reviewer_url': '/user/ur42023910/', 'short_review': 'Apna Time aa gaya'}"
tt2395469,"{'data-review-id': 'rw4860863', 'full_review': '', 'rating_value': '7', 'review_date': '17 May 2019', 'reviewer_name': 'shoebilyas123', 'reviewer_url': '/user/ur33462763/', 'short_review': 'Worth a watch'}"
tt2395469,"{'data-review-id': 'rw4657147', 'full_review': ""A story which justifies the hype it created before even releasing. There's alot to the other than just big names. The contribution of Zoya Akhtar's whole team is brilliant and is visible throughout. The film has a gripping narrative. It has a lot of parallel stories which are quite clear due to Zoya's brilliant directing. Ranveer Singh and Alia Bhatt have delivered great performances which were expected. Siddhant Chaturvedi is also a delight to watch. The authenticity of the film if commendable."", 'rating_value': '9', 'review_date': '14 February 2019', 'reviewer_name': 'dwijkulkarni', 'reviewer_url': '/user/ur89563693/', 'short_review': 'The Perfect Underdog Story'}"
tt2395469,"{'data-review-id': 'rw4930226', 'full_review': ""I love Ranveer Singh. He tries to give his best towards whatever project he takes. But nearly half of his movies are unnecessarily dragged to the point it gets uninteresting. Gully Boy is also one of the same only it got so boring I had to stop watching. The story could've been easily stopped at the 2 hour range but they chose to go on forever."", 'rating_value': '1', 'review_date': '12 June 2019', 'reviewer_name': 'shvmbanerjee', 'reviewer_url': '/user/ur68305046/', 'short_review': 'Unnecessarily Dragged'}"
tt2395469,"{'data-review-id': 'rw5016219', 'full_review': 'Poor guy wants to become a rapper, but society suppresses him, finally against all the odds, poor guy becomes a famous rapper. Inspiring story, but I found the movie to be a drag at times.', 'rating_value': '6', 'review_date': '24 July 2019', 'reviewer_name': 'plant_jimmy', 'reviewer_url': '/user/ur105832906/', 'short_review': 'Strictly average film'}"
tt2395469,"{'data-review-id': 'rw4658498', 'full_review': '', 'rating_value': '8', 'review_date': '15 February 2019', 'reviewer_name': 'bharatkgump', 'reviewer_url': '/user/ur30107458/', 'short_review': 'To all the reviewers who are saying Gully Boy is copied from 8 mile'}"
tt2395469,"{'data-review-id': 'rw4657629', 'full_review': '', 'rating_value': '7', 'review_date': '14 February 2019', 'reviewer_name': 'abhineet150', 'reviewer_url': '/user/ur58256204/', 'short_review': 'A Hatke Content in Bollywood'}"
tt2395469,"{'data-review-id': 'rw4839534', 'full_review': 'This movie has been copied alot from 8-Mile!\nPlease do not give credit to the writers for this movie.', 'rating_value': '1', 'review_date': '9 May 2019', 'reviewer_name': 'sanjk75', 'reviewer_url': '/user/ur23672811/', 'short_review': '8 Mile rip off!'}"
tt2395469,"{'data-review-id': 'rw4656756', 'full_review': '', 'rating_value': '7', 'review_date': '14 February 2019', 'reviewer_name': 'Jithindurden', 'reviewer_url': '/user/ur46647047/', 'short_review': 'Apna time aayega'}"
tt2395469,"{'data-review-id': 'rw4788071', 'full_review': ""Ok..so i was hyped with movie bcoz of the reviews it got and the people are praising that you haven't seen anything like this in india..well i just wanna say i was really disappointed.There is nothing new here...the same underdog story has been told many times in different ways.\nActing is good which you can expect from fine actors so nothing special about that and overall it's just an average movie."", 'rating_value': '', 'review_date': '18 April 2019', 'reviewer_name': 'Cinephilia1508', 'reviewer_url': '/user/ur53521638/', 'short_review': 'Nothing groundbreaking'}"
tt2395469,"{'data-review-id': 'rw4660938', 'full_review': ""This is such a beautifully made film. It's very rare that one walks out of a film thinking of the world in a different way. When the film starts to the end, the director(Zoya Akhtar), makes sure the audience is hooked. Dialogue writer Vijay Maurya, also played by Murad(Ranveer's uncle) wrote some amazing dialogues and a script that not only neatly ties on the gully boy himself, but his love interest, relationships with his family, friends, and his inner demons.\nRanveer has slowly become Indian's Daniel Day Lewis. There is no trace of him in Murad. He is sensitive, daring, intense, and quiet. He breaths fire as he sits in his car, and raps his heart and arms out. He is brooding as he sits and writes after he sees his father's second wife come in his home. He doesn't miss a beat. Alia is growing from strength to strength. After, Udta, Dear Zindagi, Raazi, and now Gully Boy, is the latest in her kitty of great performances. A special mention to Siddarth and Vijay Varma for giving us such lovely characters to root for. Also Vijay Raaz as the abusive father. I hated him and that's a testament to how great Raaz is as an artist.\nThis movie is a must see. Go in and you'll be happy to spend Valentine's Day with Zoya and her team whom have gifted us this extradinary film. Hard Hai Boss!"", 'rating_value': '10', 'review_date': '16 February 2019', 'reviewer_name': 'salamkhel', 'reviewer_url': '/user/ur96869726/', 'short_review': 'Ranveer ka time aa gaya'}"
tt2395469,"{'data-review-id': 'rw4657300', 'full_review': 'The film is watchable for Zoya\'s direction and Siddhant\'s performance. There is nothing new in the film - it is the age-old underdog story, and I have seen much better depictions of the underdog story in world cinema. Some sections/ communities of the society may be able to connect with the film and its characters, but I could not. Also, if you are from Mumbai, you may like the film. In terms of performances, Ranveer is better here than in some of his last films. Alia has acted like she always does - just being the normal herself. The real performance for which to check out this film is Siddhant\'s. This is an actor to watch out for.\nDisclaimer: There is too much rap in the film. I have tried to be as impartial in my review as possible - if you are not a fan of this so-called ""music"" like myself, you may not like it.', 'rating_value': '6', 'review_date': '14 February 2019', 'reviewer_name': 'lamemoviesguy', 'reviewer_url': '/user/ur5360769/', 'short_review': 'Watchable but very predictable'}"
tt0049881,"{'data-review-id': 'rw2892539', 'full_review': '', 'rating_value': '8', 'review_date': '22 October 2013', 'reviewer_name': 'hitchcockthelegend', 'reviewer_url': '/user/ur16161013/', 'short_review': ""Jeremy Rodock's Valley.""}"
tt0049881,"{'data-review-id': 'rw2695920', 'full_review': '', 'rating_value': '8', 'review_date': '28 October 2012', 'reviewer_name': 'claudio_carvalho', 'reviewer_url': '/user/ur2488512/', 'short_review': 'A Great Romantic and Dramatic Western'}"
tt0049881,"{'data-review-id': 'rw1082043', 'full_review': '', 'rating_value': '7', 'review_date': '17 May 2005', 'reviewer_name': 'ma-cortes', 'reviewer_url': '/user/ur3270789/', 'short_review': 'Exciting and interesting western with a magnificent interpretation by James Cagney'}"
tt0049881,"{'data-review-id': 'rw3712006', 'full_review': ""This superb western has been almost totally forgotten despite its excellent credentials. Robert Wise was the director, Miklos Rozsa did the score, it was photographed, beautifully and in Cinemascope, by Robert Surtees and the star was James Cagney at his scenery-chewing best. He plays a powerful and potentially cruel rancher who befriends a young greenhorn, (newcomer Don Dubbins). who has saved Cagney's life after he's been ambushed. Others in the fine cast include Stephen McNally, Vic Morrow and the Greek actress Irene Papas. The story may not be particularly original but the handling is exemplary and anything with Cagney in it is usually worth seeking out."", 'rating_value': '8', 'review_date': '20 May 2017', 'reviewer_name': 'MOscarbradley', 'reviewer_url': '/user/ur1683855/', 'short_review': 'An outstanding and almost totally forgotten western'}"
tt0049881,"{'data-review-id': 'rw1729970', 'full_review': '', 'rating_value': '7', 'review_date': '14 September 2007', 'reviewer_name': 'planktonrules', 'reviewer_url': '/user/ur2467618/', 'short_review': 'Very, very good--almost meriting an 8'}"
tt0049881,"{'data-review-id': 'rw1728132', 'full_review': '', 'rating_value': '6', 'review_date': '10 September 2007', 'reviewer_name': 'bkoganbing', 'reviewer_url': '/user/ur2483625/', 'short_review': 'Bad Cause He Has To Be'}"
tt0049881,"{'data-review-id': 'rw0059580', 'full_review': '', 'rating_value': '7', 'review_date': '25 November 2000', 'reviewer_name': 'Nazi_Fighter_David', 'reviewer_url': '/user/ur0176092/', 'short_review': 'A convincing picture of life in the Old West...'}"
tt0049881,"{'data-review-id': 'rw2036507', 'full_review': '', 'rating_value': '6', 'review_date': '12 March 2009', 'reviewer_name': 'Doylenf', 'reviewer_url': '/user/ur1048771/', 'short_review': 'Unusual western with strong performances from fine cast...'}"
tt0049881,"{'data-review-id': 'rw0059578', 'full_review': '', 'rating_value': '8', 'review_date': '17 August 1999', 'reviewer_name': 'Penfold-13', 'reviewer_url': '/user/ur0394974/', 'short_review': 'Good Western'}"
